emergency_id,first_ambulance_id,first_response,attempts_needed,final_ambulance_id,final_status,recovery_time_sec
REQ01476,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ01477,AMB0131,REJECTED,2,AMB0130,ACCEPTED,15
REQ01478,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01479,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ01480,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01481,AMB0053,REJECTED,4,AMB0055,ACCEPTED,45
REQ01482,AMB0011,TIMEOUT,2,AMB0011,ACCEPTED,15
REQ01483,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ01484,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ01485,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01486,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ01487,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01488,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ01489,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ01490,AMB0054,ACCEPTED,1,AMB0054,ACCEPTED,0
REQ01491,AMB0098,ACCEPTED,1,AMB0098,ACCEPTED,0
REQ01492,AMB0095,ACCEPTED,1,AMB0095,ACCEPTED,0
REQ01493,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ01494,AMB0049,TIMEOUT,3,AMB0050,ACCEPTED,30
REQ01495,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01496,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01497,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ01498,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ01499,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01500,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01501,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01502,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ01503,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ01504,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ01505,AMB0112,REJECTED,2,AMB0112,ACCEPTED,15
REQ01506,AMB0109,TIMEOUT,2,AMB0109,ACCEPTED,15
REQ01507,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ01508,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ01509,AMB0041,ACCEPTED,1,AMB0041,ACCEPTED,0
REQ01510,AMB0022,ACCEPTED,1,AMB0022,ACCEPTED,0
REQ01511,AMB0018,REJECTED,2,AMB0015,ACCEPTED,15
REQ01512,AMB0127,TIMEOUT,2,AMB0126,ACCEPTED,15
REQ01513,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ01514,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ01515,AMB0107,ACCEPTED,1,AMB0107,ACCEPTED,0
REQ01516,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01517,AMB0011,REJECTED,2,AMB0011,ACCEPTED,15
REQ01518,AMB0019,TIMEOUT,2,AMB0019,ACCEPTED,15
REQ01519,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ01520,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ01521,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01522,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ01523,AMB0113,REJECTED,4,AMB0110,ACCEPTED,45
REQ01524,AMB0014,TIMEOUT,2,AMB0014,ACCEPTED,15
REQ01525,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
REQ01526,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01527,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ01528,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01529,AMB0112,REJECTED,3,AMB0111,ACCEPTED,30
REQ01530,AMB0086,ACCEPTED,1,AMB0086,ACCEPTED,0
REQ01531,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ01532,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ01533,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01534,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ01535,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ01536,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ01537,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01538,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ01539,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ01540,AMB0031,TIMEOUT,2,AMB0030,ACCEPTED,15
REQ01541,AMB0036,REJECTED,2,AMB0036,ACCEPTED,15
REQ01542,AMB0100,ACCEPTED,1,AMB0100,ACCEPTED,0
REQ01543,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ01544,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ01545,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01546,AMB0117,ACCEPTED,1,AMB0117,ACCEPTED,0
REQ01547,AMB0058,ACCEPTED,1,AMB0058,ACCEPTED,0
REQ01548,AMB0054,ACCEPTED,1,AMB0054,ACCEPTED,0
REQ01549,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ01550,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01551,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ01552,AMB0093,TIMEOUT,2,AMB0091,ACCEPTED,15
REQ01553,AMB0074,REJECTED,2,AMB0075,ACCEPTED,15
REQ01554,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ01555,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ01556,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ01557,AMB0033,REJECTED,2,AMB0035,ACCEPTED,15
REQ01558,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01559,AMB0097,REJECTED,2,AMB0097,ACCEPTED,15
REQ01560,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ01561,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01562,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ01563,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ01564,AMB0112,TIMEOUT,2,AMB0111,ACCEPTED,15
REQ01565,AMB0044,ACCEPTED,1,AMB0044,ACCEPTED,0
REQ01566,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ01567,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01568,AMB0048,ACCEPTED,1,AMB0048,ACCEPTED,0
REQ01569,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01570,AMB0128,TIMEOUT,2,AMB0128,ACCEPTED,15
REQ01571,AMB0120,REJECTED,3,AMB0123,ACCEPTED,30
REQ01572,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ01573,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ01574,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ01575,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ01576,AMB0012,TIMEOUT,2,AMB0011,ACCEPTED,15
REQ01577,AMB0023,REJECTED,2,AMB0023,ACCEPTED,15
REQ01578,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01579,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01580,AMB0057,ACCEPTED,1,AMB0057,ACCEPTED,0
REQ01581,AMB0019,REJECTED,3,AMB0029,ACCEPTED,30
REQ01582,AMB0065,TIMEOUT,2,AMB0065,ACCEPTED,15
REQ01583,AMB0009,ACCEPTED,1,AMB0009,ACCEPTED,0
REQ01584,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ01585,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01586,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ01587,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ01588,AMB0037,TIMEOUT,2,AMB0039,ACCEPTED,15
REQ01589,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ01590,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ01591,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01592,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ01593,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ01594,AMB0012,TIMEOUT,3,AMB0010,ACCEPTED,30
REQ01595,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01596,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ01597,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01598,AMB0003,ACCEPTED,1,AMB0003,ACCEPTED,0
REQ01599,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ01600,AMB0037,TIMEOUT,3,AMB0038,ACCEPTED,30
REQ01601,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ01602,AMB0099,ACCEPTED,1,AMB0099,ACCEPTED,0
REQ01603,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01604,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01605,AMB0127,REJECTED,2,AMB0126,ACCEPTED,15
REQ01606,AMB0039,TIMEOUT,2,AMB0038,ACCEPTED,15
REQ01607,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01608,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01609,AMB0117,ACCEPTED,1,AMB0117,ACCEPTED,0
REQ01610,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01611,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ01612,AMB0049,TIMEOUT,2,AMB0049,ACCEPTED,15
REQ01613,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ01614,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01615,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ01616,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01617,AMB0072,REJECTED,2,AMB0071,ACCEPTED,15
REQ01618,AMB0128,TIMEOUT,2,AMB0126,ACCEPTED,15
REQ01619,AMB0041,ACCEPTED,1,AMB0041,ACCEPTED,0
REQ01620,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01621,AMB0081,ACCEPTED,1,AMB0081,ACCEPTED,0
REQ01622,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ01623,AMB0011,REJECTED,3,AMB0011,ACCEPTED,30
REQ01624,AMB0014,TIMEOUT,2,AMB0014,ACCEPTED,15
REQ01625,AMB0108,ACCEPTED,1,AMB0108,ACCEPTED,0
REQ01626,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01627,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01628,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01629,AMB0053,REJECTED,3,AMB0053,ACCEPTED,30
REQ01630,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ01631,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ01632,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ01633,AMB0080,ACCEPTED,1,AMB0080,ACCEPTED,0
REQ01634,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ01635,AMB0055,REJECTED,3,AMB0033,ACCEPTED,30
REQ01636,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ01637,AMB0076,ACCEPTED,1,AMB0076,ACCEPTED,0
REQ01638,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ01639,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01640,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ01641,AMB0037,REJECTED,2,AMB0037,ACCEPTED,15
REQ01642,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ01643,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ01644,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ01645,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01646,AMB0011,TIMEOUT,2,AMB0011,ACCEPTED,15
REQ01647,AMB0020,REJECTED,2,AMB0020,ACCEPTED,15
REQ01648,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01649,AMB0054,ACCEPTED,1,AMB0054,ACCEPTED,0
REQ01650,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ01651,AMB0039,ACCEPTED,1,AMB0039,ACCEPTED,0
REQ01652,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01653,AMB0128,REJECTED,2,AMB0126,ACCEPTED,15
REQ01654,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01655,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ01656,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ01657,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ01658,AMB0059,TIMEOUT,2,AMB0062,ACCEPTED,15
REQ01659,AMB0023,REJECTED,2,AMB0025,ACCEPTED,15
REQ01660,AMB0050,ACCEPTED,1,AMB0050,ACCEPTED,0
REQ01661,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ01662,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ01663,AMB0100,ACCEPTED,1,AMB0100,ACCEPTED,0
REQ01664,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ01665,AMB0103,REJECTED,3,AMB0102,ACCEPTED,30
REQ01666,AMB0003,ACCEPTED,1,AMB0003,ACCEPTED,0
REQ01667,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ01668,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ01669,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ01670,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ01671,AMB0125,REJECTED,2,AMB0123,ACCEPTED,15
REQ01672,AMB0013,ACCEPTED,1,AMB0013,ACCEPTED,0
REQ01673,AMB0019,ACCEPTED,1,AMB0019,ACCEPTED,0
REQ01674,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ01675,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ01676,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ01677,AMB0084,REJECTED,2,AMB0085,ACCEPTED,15
REQ01678,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ01679,AMB0009,ACCEPTED,1,AMB0009,ACCEPTED,0
REQ01680,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ01681,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01682,AMB0018,TIMEOUT,2,AMB0019,ACCEPTED,15
REQ01683,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ01684,AMB0044,ACCEPTED,1,AMB0044,ACCEPTED,0
REQ01685,AMB0108,ACCEPTED,1,AMB0108,ACCEPTED,0
REQ01686,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ01687,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ01688,AMB0127,TIMEOUT,2,AMB0126,ACCEPTED,15
REQ01689,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ01690,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ01691,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ01692,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ01693,AMB0016,ACCEPTED,1,AMB0016,ACCEPTED,0
REQ01694,AMB0055,TIMEOUT,2,AMB0058,ACCEPTED,15
REQ01695,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ01696,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ01697,AMB0057,ACCEPTED,1,AMB0057,ACCEPTED,0
REQ01698,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01699,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ01700,AMB0099,TIMEOUT,4,AMB0101,ACCEPTED,45
REQ01701,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ01702,AMB0098,ACCEPTED,1,AMB0098,ACCEPTED,0
REQ01703,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ01704,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01705,AMB0070,REJECTED,2,AMB0071,ACCEPTED,15
REQ01706,AMB0019,TIMEOUT,2,AMB0027,ACCEPTED,15
REQ01707,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ01708,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ01709,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01710,AMB0032,TIMEOUT,3,AMB0031,ACCEPTED,30
REQ01711,AMB0033,REJECTED,2,AMB0035,ACCEPTED,15
REQ01712,AMB0018,TIMEOUT,2,AMB0017,ACCEPTED,15
REQ01713,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ01714,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01715,AMB0009,ACCEPTED,1,AMB0009,ACCEPTED,0
REQ01716,AMB0041,ACCEPTED,1,AMB0041,ACCEPTED,0
REQ01717,AMB0128,REJECTED,2,AMB0128,ACCEPTED,15
REQ01718,AMB0055,TIMEOUT,2,AMB0036,ACCEPTED,15
REQ01719,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ01720,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ01721,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ01722,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ01723,AMB0097,REJECTED,3,AMB0091,ACCEPTED,30
REQ01724,AMB0011,TIMEOUT,2,AMB0010,ACCEPTED,15
REQ01725,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01726,AMB0019,ACCEPTED,1,AMB0019,ACCEPTED,0
REQ01727,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ01728,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ01729,AMB0099,REJECTED,3,AMB0098,ACCEPTED,30
REQ01730,AMB0054,ACCEPTED,1,AMB0054,ACCEPTED,0
REQ01731,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01732,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01733,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01734,AMB0109,ACCEPTED,1,AMB0109,ACCEPTED,0
REQ01735,AMB0104,REJECTED,2,AMB0104,ACCEPTED,15
REQ01736,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ01737,AMB0076,ACCEPTED,1,AMB0076,ACCEPTED,0
REQ01738,AMB0030,ACCEPTED,1,AMB0030,ACCEPTED,0
REQ01739,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01740,AMB0084,TIMEOUT,2,AMB0099,ACCEPTED,15
REQ01741,AMB0109,REJECTED,2,AMB0111,ACCEPTED,15
REQ01742,AMB0086,ACCEPTED,1,AMB0086,ACCEPTED,0
REQ01743,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ01744,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ01745,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ01746,AMB0092,TIMEOUT,2,AMB0092,ACCEPTED,15
REQ01747,AMB0046,REJECTED,2,AMB0082,ACCEPTED,15
REQ01748,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ01749,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ01750,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01751,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01752,AMB0028,TIMEOUT,3,AMB0032,ACCEPTED,30
REQ01753,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ01754,AMB0048,ACCEPTED,1,AMB0048,ACCEPTED,0
REQ01755,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ01756,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01757,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ01758,AMB0048,TIMEOUT,2,AMB0049,ACCEPTED,15
REQ01759,AMB0093,REJECTED,2,AMB0091,ACCEPTED,15
REQ01760,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ01761,AMB0076,ACCEPTED,1,AMB0076,ACCEPTED,0
REQ01762,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01763,AMB0128,REJECTED,2,AMB0105,ACCEPTED,15
REQ01764,AMB0018,TIMEOUT,4,AMB0014,ACCEPTED,45
REQ01765,AMB0026,REJECTED,3,AMB0029,ACCEPTED,30
REQ01766,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01767,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ01768,AMB0100,ACCEPTED,1,AMB0100,ACCEPTED,0
REQ01769,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ01770,AMB0033,TIMEOUT,2,AMB0033,ACCEPTED,15
REQ01771,AMB0059,REJECTED,2,AMB0062,ACCEPTED,15
REQ01772,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ01773,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ01774,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ01775,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01776,AMB0074,TIMEOUT,2,AMB0076,ACCEPTED,15
REQ01777,AMB0104,REJECTED,2,AMB0102,ACCEPTED,15
REQ01778,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
REQ01779,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01780,AMB0095,ACCEPTED,1,AMB0095,ACCEPTED,0
REQ01781,AMB0084,REJECTED,4,AMB0085,ACCEPTED,45
REQ01782,AMB0027,TIMEOUT,2,AMB0027,ACCEPTED,15
REQ01783,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ01784,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ01785,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ01786,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ01787,AMB0024,REJECTED,2,AMB0023,ACCEPTED,15
REQ01788,AMB0049,TIMEOUT,2,AMB0040,ACCEPTED,15
REQ01789,AMB0117,ACCEPTED,1,AMB0117,ACCEPTED,0
REQ01790,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ01791,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01792,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01793,AMB0011,REJECTED,3,AMB0012,ACCEPTED,30
REQ01794,AMB0097,TIMEOUT,2,AMB0096,ACCEPTED,15
REQ01795,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ01796,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01797,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01798,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ01799,AMB0062,ACCEPTED,1,AMB0062,ACCEPTED,0
REQ01800,AMB0079,TIMEOUT,2,AMB0083,ACCEPTED,15
REQ01801,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ01802,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ01803,AMB0076,ACCEPTED,1,AMB0076,ACCEPTED,0
REQ01804,AMB0003,ACCEPTED,1,AMB0003,ACCEPTED,0
REQ01805,AMB0036,REJECTED,2,AMB0036,ACCEPTED,15
REQ01806,AMB0021,TIMEOUT,2,AMB0021,ACCEPTED,15
REQ01807,AMB0010,ACCEPTED,1,AMB0010,ACCEPTED,0
REQ01808,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ01809,AMB0035,ACCEPTED,1,AMB0035,ACCEPTED,0
REQ01810,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ01811,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01812,AMB0066,TIMEOUT,2,AMB0031,ACCEPTED,15
REQ01813,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ01814,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ01815,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ01816,AMB0020,ACCEPTED,1,AMB0020,ACCEPTED,0
REQ01817,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ01818,AMB0131,TIMEOUT,2,AMB0130,ACCEPTED,15
REQ01819,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ01820,AMB0127,ACCEPTED,1,AMB0127,ACCEPTED,0
REQ01821,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ01822,AMB0076,ACCEPTED,1,AMB0076,ACCEPTED,0
REQ01823,AMB0084,REJECTED,3,AMB0101,ACCEPTED,30
REQ01824,AMB0049,TIMEOUT,2,AMB0048,ACCEPTED,15
REQ01825,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ01826,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ01827,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ01828,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01829,AMB0055,REJECTED,3,AMB0052,ACCEPTED,30
REQ01830,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ01831,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ01832,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ01833,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ01834,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ01835,AMB0097,REJECTED,2,AMB0096,ACCEPTED,15
REQ01836,AMB0127,ACCEPTED,1,AMB0127,ACCEPTED,0
REQ01837,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ01838,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ01839,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01840,AMB0098,ACCEPTED,1,AMB0098,ACCEPTED,0
REQ01841,AMB0027,REJECTED,2,AMB0027,ACCEPTED,15
REQ01842,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ01843,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ01844,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
