assignment_id,request_id,ambulance_id,attempt_number,assigned_at,response_time_sec,response,status
ASG00234,REQ00177,AMB0038,1,2026-08-06 17:29:00,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00235,REQ00179,AMB0056,1,2026-08-01 10:00:48,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00236,REQ00180,AMB0084,1,2026-08-04 04:45:17,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00237,REQ00181,AMB0033,1,2026-09-07 03:32:08,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00238,REQ00182,AMB0036,1,2026-08-21 12:44:53,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00239,REQ00183,AMB0099,1,2026-08-07 04:06:10,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00240,REQ00184,AMB0015,1,2026-08-08 02:10:51,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00241,REQ00185,AMB0032,1,2026-08-23 12:32:03,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00242,REQ00186,AMB0061,1,2026-09-05 07:06:29,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00243,REQ00187,AMB0089,1,2026-08-24 21:40:41,13,TIMEOUT,FALLBACK_TRIGGERED
ASG00244,REQ00187,AMB0115,2,2026-08-24 21:40:56,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00245,REQ00188,AMB0092,1,2026-08-09 02:57:54,18,TIMEOUT,FALLBACK_TRIGGERED
ASG00246,REQ00188,AMB0115,2,2026-08-09 02:58:14,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00247,REQ00189,AMB0039,1,2026-08-26 15:01:24,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00248,REQ00190,AMB0085,1,2026-08-16 20:18:31,24,TIMEOUT,FALLBACK_TRIGGERED
ASG00249,REQ00190,AMB0061,2,2026-08-16 20:18:57,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00250,REQ00191,AMB0096,1,2026-09-03 07:40:51,6,REJECTED,FALLBACK_TRIGGERED
ASG00251,REQ00191,AMB0125,2,2026-09-03 07:40:59,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00252,REQ00192,AMB0049,1,2026-09-06 16:20:24,28,REJECTED,FALLBACK_TRIGGERED
ASG00253,REQ00192,AMB0112,2,2026-09-06 16:20:54,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00254,REQ00193,AMB0091,1,2026-09-03 11:49:37,7,TIMEOUT,FALLBACK_TRIGGERED
ASG00255,REQ00193,AMB0048,2,2026-09-03 11:49:46,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00256,REQ00195,AMB0120,1,2026-08-23 18:01:45,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00257,REQ00196,AMB0021,1,2026-09-01 17:19:11,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00258,REQ00197,AMB0011,1,2026-08-13 04:21:45,11,REJECTED,FALLBACK_TRIGGERED
ASG00259,REQ00197,AMB0032,2,2026-08-13 04:21:58,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00260,REQ00198,AMB0085,1,2026-08-08 16:55:23,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00261,REQ00199,AMB0129,1,2026-08-11 23:27:50,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00262,REQ00201,AMB0087,1,2026-09-06 01:11:38,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00263,REQ00202,AMB0076,1,2026-08-05 07:22:20,20,TIMEOUT,FALLBACK_TRIGGERED
ASG00264,REQ00202,AMB0030,2,2026-08-05 07:22:42,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00265,REQ00203,AMB0008,1,2026-08-16 22:04:22,20,REJECTED,FALLBACK_TRIGGERED
ASG00266,REQ00203,AMB0066,2,2026-08-16 22:04:44,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00267,REQ00204,AMB0075,1,2026-09-01 12:22:34,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00268,REQ00205,AMB0086,1,2026-08-03 09:01:20,4,TIMEOUT,FALLBACK_TRIGGERED
ASG00269,REQ00206,AMB0106,1,2026-08-06 10:38:39,23,TIMEOUT,FALLBACK_TRIGGERED
ASG00270,REQ00206,AMB0089,2,2026-08-06 10:39:04,29,TIMEOUT,FALLBACK_TRIGGERED
ASG00271,REQ00206,AMB0054,3,2026-08-06 10:39:35,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00272,REQ00207,AMB0131,1,2026-08-14 06:26:44,20,REJECTED,FALLBACK_TRIGGERED
ASG00273,REQ00207,AMB0016,2,2026-08-14 06:27:06,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00274,REQ00208,AMB0035,1,2026-09-06 17:53:31,25,REJECTED,FALLBACK_TRIGGERED
ASG00275,REQ00208,AMB0115,2,2026-09-06 17:53:58,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00276,REQ00209,AMB0077,1,2026-08-11 20:18:05,18,TIMEOUT,FALLBACK_TRIGGERED
ASG00277,REQ00209,AMB0128,2,2026-08-11 20:18:25,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00278,REQ00210,AMB0047,1,2026-08-12 11:56:24,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00279,REQ00212,AMB0031,1,2026-09-03 13:34:43,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00280,REQ00213,AMB0115,1,2026-08-03 16:36:57,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00281,REQ00215,AMB0064,1,2026-08-05 02:24:35,19,TIMEOUT,FALLBACK_TRIGGERED
ASG00282,REQ00215,AMB0010,2,2026-08-05 02:24:56,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00283,REQ00217,AMB0073,1,2026-08-07 09:55:34,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00284,REQ00218,AMB0073,1,2026-08-10 19:38:43,21,TIMEOUT,FALLBACK_TRIGGERED
ASG00285,REQ00218,AMB0107,2,2026-08-10 19:39:06,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00286,REQ00219,AMB0028,1,2026-08-18 11:01:21,17,TIMEOUT,FALLBACK_TRIGGERED
ASG00287,REQ00219,AMB0034,2,2026-08-18 11:01:40,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00288,REQ00220,AMB0088,1,2026-08-20 23:28:49,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00289,REQ00221,AMB0126,1,2026-08-27 23:31:48,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00290,REQ00222,AMB0094,1,2026-08-09 16:56:36,22,REJECTED,FALLBACK_TRIGGERED
ASG00291,REQ00224,AMB0008,1,2026-08-29 05:55:30,9,TIMEOUT,FALLBACK_TRIGGERED
ASG00292,REQ00225,AMB0068,1,2026-08-11 18:49:13,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00293,REQ00226,AMB0006,1,2026-08-01 15:58:08,16,TIMEOUT,FALLBACK_TRIGGERED
ASG00294,REQ00226,AMB0032,2,2026-08-01 15:58:26,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00295,REQ00227,AMB0040,1,2026-08-18 13:57:24,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00296,REQ00228,AMB0124,1,2026-08-07 00:32:42,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00297,REQ00230,AMB0017,1,2026-08-16 01:51:54,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00298,REQ00231,AMB0029,1,2026-08-17 13:25:24,26,REJECTED,FALLBACK_TRIGGERED
ASG00299,REQ00231,AMB0071,2,2026-08-17 13:25:52,7,TIMEOUT,FALLBACK_TRIGGERED
ASG00300,REQ00232,AMB0013,1,2026-09-04 20:50:30,5,TIMEOUT,FALLBACK_TRIGGERED
ASG00301,REQ00232,AMB0073,2,2026-09-04 20:50:37,15,TIMEOUT,FALLBACK_TRIGGERED
ASG00302,REQ00233,AMB0075,1,2026-08-17 23:51:35,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00303,REQ00234,AMB0087,1,2026-08-20 13:50:56,30,TIMEOUT,FALLBACK_TRIGGERED
ASG00304,REQ00235,AMB0048,1,2026-09-07 19:04:30,7,TIMEOUT,FALLBACK_TRIGGERED
ASG00305,REQ00235,AMB0055,2,2026-09-07 19:04:39,10,TIMEOUT,FALLBACK_TRIGGERED
ASG00306,REQ00235,AMB0124,3,2026-09-07 19:04:51,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00307,REQ00236,AMB0107,1,2026-08-10 04:12:21,17,REJECTED,FALLBACK_TRIGGERED
ASG00308,REQ00236,AMB0092,2,2026-08-10 04:12:40,28,REJECTED,FALLBACK_TRIGGERED
ASG00309,REQ00236,AMB0078,3,2026-08-10 04:13:10,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00310,REQ00237,AMB0024,1,2026-08-06 15:21:40,4,TIMEOUT,FALLBACK_TRIGGERED
ASG00311,REQ00237,AMB0014,2,2026-08-06 15:21:46,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00312,REQ00238,AMB0122,1,2026-08-11 15:50:48,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00313,REQ00239,AMB0085,1,2026-08-03 17:12:46,25,TIMEOUT,FALLBACK_TRIGGERED
ASG00314,REQ00240,AMB0041,1,2026-08-16 07:44:56,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00315,REQ00243,AMB0117,1,2026-08-11 03:23:45,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00316,REQ00244,AMB0101,1,2026-08-04 21:06:41,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00317,REQ00245,AMB0012,1,2026-08-10 06:44:43,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00318,REQ00246,AMB0063,1,2026-08-27 03:32:46,6,TIMEOUT,FALLBACK_TRIGGERED
ASG00319,REQ00246,AMB0010,2,2026-08-27 03:32:54,20,TIMEOUT,FALLBACK_TRIGGERED
ASG00320,REQ00246,AMB0007,3,2026-08-27 03:33:16,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00321,REQ00247,AMB0096,1,2026-08-13 11:45:26,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00322,REQ00248,AMB0051,1,2026-08-06 03:53:36,23,REJECTED,FALLBACK_TRIGGERED
ASG00323,REQ00248,AMB0024,2,2026-08-06 03:54:01,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00324,REQ00249,AMB0053,1,2026-08-30 09:16:29,9,REJECTED,FALLBACK_TRIGGERED
ASG00325,REQ00250,AMB0073,1,2026-08-08 03:54:48,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00326,REQ00252,AMB0049,1,2026-08-31 13:41:56,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00327,REQ00253,AMB0061,1,2026-08-31 18:43:28,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00328,REQ00254,AMB0111,1,2026-08-27 14:02:04,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00329,REQ00255,AMB0011,1,2026-08-22 16:33:44,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00330,REQ00256,AMB0061,1,2026-08-10 17:57:39,21,TIMEOUT,FALLBACK_TRIGGERED
ASG00331,REQ00256,AMB0044,2,2026-08-10 17:58:02,24,REJECTED,FALLBACK_TRIGGERED
ASG00332,REQ00257,AMB0055,1,2026-09-01 10:15:21,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00333,REQ00258,AMB0116,1,2026-08-29 18:28:05,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00334,REQ00259,AMB0106,1,2026-09-05 17:00:52,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00335,REQ00260,AMB0104,1,2026-08-30 10:23:52,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00336,REQ00261,AMB0070,1,2026-08-29 03:06:48,30,REJECTED,FALLBACK_TRIGGERED
ASG00337,REQ00261,AMB0003,2,2026-08-29 03:07:20,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00338,REQ00262,AMB0024,1,2026-08-07 01:57:10,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00339,REQ00263,AMB0104,1,2026-08-26 06:29:52,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00340,REQ00264,AMB0072,1,2026-09-07 16:08:31,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00341,REQ00265,AMB0106,1,2026-08-12 22:37:11,13,TIMEOUT,FALLBACK_TRIGGERED
ASG00342,REQ00265,AMB0008,2,2026-08-12 22:37:26,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00343,REQ00266,AMB0050,1,2026-09-08 22:48:15,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00344,REQ00267,AMB0043,1,2026-09-02 09:53:44,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00345,REQ00269,AMB0112,1,2026-08-08 11:35:30,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00346,REQ00270,AMB0084,1,2026-08-01 16:06:01,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00347,REQ00271,AMB0122,1,2026-08-10 01:44:50,18,TIMEOUT,FALLBACK_TRIGGERED
ASG00348,REQ00272,AMB0044,1,2026-09-05 07:47:41,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00349,REQ00273,AMB0115,1,2026-08-25 12:26:50,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00350,REQ00274,AMB0066,1,2026-08-29 07:58:40,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00351,REQ00275,AMB0056,1,2026-08-19 14:11:43,29,TIMEOUT,FALLBACK_TRIGGERED
ASG00352,REQ00275,AMB0064,2,2026-08-19 14:12:14,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00353,REQ00276,AMB0085,1,2026-08-09 05:37:54,29,TIMEOUT,FALLBACK_TRIGGERED
ASG00354,REQ00276,AMB0104,2,2026-08-09 05:38:25,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00355,REQ00277,AMB0051,1,2026-08-20 15:50:36,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00356,REQ00278,AMB0040,1,2026-08-11 13:34:34,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00357,REQ00279,AMB0003,1,2026-09-03 15:35:52,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00358,REQ00280,AMB0097,1,2026-08-16 01:43:56,12,TIMEOUT,FALLBACK_TRIGGERED
ASG00359,REQ00280,AMB0100,2,2026-08-16 01:44:10,17,REJECTED,FALLBACK_TRIGGERED
ASG00360,REQ00280,AMB0032,3,2026-08-16 01:44:29,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00361,REQ00281,AMB0047,1,2026-09-03 11:32:51,30,REJECTED,FALLBACK_TRIGGERED
ASG00362,REQ00281,AMB0038,2,2026-09-03 11:33:23,11,REJECTED,FALLBACK_TRIGGERED
ASG00363,REQ00281,AMB0069,3,2026-09-03 11:33:36,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00364,REQ00282,AMB0036,1,2026-08-11 17:34:00,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00365,REQ00283,AMB0058,1,2026-08-28 20:52:04,18,REJECTED,FALLBACK_TRIGGERED
ASG00366,REQ00283,AMB0059,2,2026-08-28 20:52:24,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00367,REQ00284,AMB0070,1,2026-08-17 17:04:36,5,TIMEOUT,FALLBACK_TRIGGERED
ASG00368,REQ00284,AMB0017,2,2026-08-17 17:04:43,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00369,REQ00285,AMB0126,1,2026-08-08 17:00:41,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00370,REQ00286,AMB0084,1,2026-08-19 21:19:38,19,REJECTED,FALLBACK_TRIGGERED
ASG00371,REQ00286,AMB0014,2,2026-08-19 21:19:59,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00372,REQ00287,AMB0084,1,2026-08-09 23:25:50,22,TIMEOUT,FALLBACK_TRIGGERED
ASG00373,REQ00287,AMB0116,2,2026-08-09 23:26:14,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00374,REQ00289,AMB0096,1,2026-08-23 06:26:57,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00375,REQ00290,AMB0129,1,2026-09-06 01:54:48,16,REJECTED,FALLBACK_TRIGGERED
ASG00376,REQ00290,AMB0014,2,2026-09-06 01:55:06,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00377,REQ00291,AMB0034,1,2026-08-13 23:37:31,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00378,REQ00292,AMB0123,1,2026-08-21 15:28:21,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00379,REQ00293,AMB0066,1,2026-08-11 00:20:15,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00380,REQ00294,AMB0107,1,2026-08-31 14:28:22,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00381,REQ00295,AMB0010,1,2026-08-09 17:12:16,15,TIMEOUT,FALLBACK_TRIGGERED
ASG00382,REQ00296,AMB0112,1,2026-09-07 12:49:37,15,REJECTED,FALLBACK_TRIGGERED
ASG00383,REQ00297,AMB0065,1,2026-08-24 12:14:57,9,REJECTED,FALLBACK_TRIGGERED
ASG00384,REQ00297,AMB0016,2,2026-08-24 12:15:08,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00385,REQ00298,AMB0131,1,2026-08-01 21:15:54,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00386,REQ00299,AMB0117,1,2026-09-06 21:55:09,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00387,REQ00301,AMB0095,1,2026-08-07 22:33:40,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00388,REQ00302,AMB0084,1,2026-09-07 20:57:53,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00389,REQ00303,AMB0024,1,2026-09-01 15:56:38,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00390,REQ00304,AMB0089,1,2026-08-12 05:23:38,25,REJECTED,FALLBACK_TRIGGERED
ASG00391,REQ00304,AMB0088,2,2026-08-12 05:24:05,17,TIMEOUT,FALLBACK_TRIGGERED
ASG00392,REQ00304,AMB0026,3,2026-08-12 05:24:24,11,REJECTED,FALLBACK_TRIGGERED
ASG00393,REQ00305,AMB0082,1,2026-08-14 18:10:41,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00394,REQ00306,AMB0068,1,2026-09-06 04:03:10,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00395,REQ00307,AMB0048,1,2026-08-19 02:13:28,26,TIMEOUT,FALLBACK_TRIGGERED
ASG00396,REQ00307,AMB0109,2,2026-08-19 02:13:56,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00397,REQ00308,AMB0053,1,2026-08-12 19:42:32,9,TIMEOUT,FALLBACK_TRIGGERED
ASG00398,REQ00308,AMB0013,2,2026-08-12 19:42:43,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00399,REQ00309,AMB0054,1,2026-08-07 00:12:33,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00400,REQ00310,AMB0001,1,2026-09-08 01:56:50,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00401,REQ00312,AMB0130,1,2026-09-07 23:58:48,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00402,REQ00313,AMB0126,1,2026-09-08 17:26:16,5,REJECTED,FALLBACK_TRIGGERED
ASG00403,REQ00313,AMB0094,2,2026-09-08 17:26:23,8,REJECTED,FALLBACK_TRIGGERED
ASG00404,REQ00313,AMB0021,3,2026-09-08 17:26:33,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00405,REQ00314,AMB0118,1,2026-08-14 22:51:20,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00406,REQ00315,AMB0076,1,2026-08-24 19:17:43,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00407,REQ00316,AMB0105,1,2026-08-17 09:36:22,15,REJECTED,FALLBACK_TRIGGERED
ASG00408,REQ00316,AMB0086,2,2026-08-17 09:36:39,8,TIMEOUT,FALLBACK_TRIGGERED
ASG00409,REQ00317,AMB0047,1,2026-08-11 03:13:32,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00410,REQ00318,AMB0110,1,2026-08-01 02:52:09,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00411,REQ00320,AMB0075,1,2026-08-13 21:59:51,10,TIMEOUT,FALLBACK_TRIGGERED
ASG00412,REQ00320,AMB0129,2,2026-08-13 22:00:03,30,REJECTED,FALLBACK_TRIGGERED
ASG00413,REQ00320,AMB0012,3,2026-08-13 22:00:35,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00414,REQ00321,AMB0002,1,2026-08-24 07:41:00,24,TIMEOUT,FALLBACK_TRIGGERED
ASG00415,REQ00321,AMB0123,2,2026-08-24 07:41:26,27,TIMEOUT,FALLBACK_TRIGGERED
ASG00416,REQ00321,AMB0032,3,2026-08-24 07:41:55,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00417,REQ00322,AMB0020,1,2026-08-01 23:45:04,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00418,REQ00323,AMB0040,1,2026-08-15 19:12:29,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00419,REQ00324,AMB0117,1,2026-08-22 03:51:32,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00420,REQ00325,AMB0052,1,2026-08-16 10:49:29,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00421,REQ00326,AMB0073,1,2026-08-15 21:44:14,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00422,REQ00327,AMB0040,1,2026-08-22 02:35:59,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00423,REQ00328,AMB0022,1,2026-08-13 15:47:12,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00424,REQ00329,AMB0073,1,2026-08-07 03:58:05,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00425,REQ00330,AMB0046,1,2026-08-24 19:20:31,17,TIMEOUT,FALLBACK_TRIGGERED
ASG00426,REQ00330,AMB0106,2,2026-08-24 19:20:50,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00427,REQ00331,AMB0012,1,2026-08-18 12:14:48,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00428,REQ00332,AMB0103,1,2026-08-12 14:07:44,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00429,REQ00333,AMB0092,1,2026-08-17 05:35:16,14,REJECTED,FALLBACK_TRIGGERED
ASG00430,REQ00333,AMB0108,2,2026-08-17 05:35:32,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00431,REQ00334,AMB0117,1,2026-08-24 11:54:25,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00432,REQ00335,AMB0039,1,2026-08-16 17:27:54,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00433,REQ00336,AMB0036,1,2026-09-03 17:46:20,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00434,REQ00337,AMB0104,1,2026-08-14 08:30:53,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00435,REQ00340,AMB0015,1,2026-08-27 20:39:36,8,TIMEOUT,FALLBACK_TRIGGERED
ASG00436,REQ00340,AMB0081,2,2026-08-27 20:39:46,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00437,REQ00341,AMB0092,1,2026-08-18 19:41:25,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00438,REQ00342,AMB0112,1,2026-08-12 00:08:46,21,TIMEOUT,FALLBACK_TRIGGERED
ASG00439,REQ00342,AMB0011,2,2026-08-12 00:09:09,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00440,REQ00343,AMB0082,1,2026-08-05 15:35:03,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00441,REQ00344,AMB0019,1,2026-08-25 09:14:15,9,REJECTED,FALLBACK_TRIGGERED
ASG00442,REQ00344,AMB0024,2,2026-08-25 09:14:26,16,TIMEOUT,FALLBACK_TRIGGERED
ASG00443,REQ00344,AMB0052,3,2026-08-25 09:14:44,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00444,REQ00346,AMB0062,1,2026-09-06 13:33:40,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00445,REQ00347,AMB0049,1,2026-08-17 04:19:00,22,REJECTED,FALLBACK_TRIGGERED
ASG00446,REQ00347,AMB0060,2,2026-08-17 04:19:24,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00447,REQ00348,AMB0095,1,2026-09-01 15:19:00,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00448,REQ00349,AMB0082,1,2026-08-28 12:15:10,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00449,REQ00350,AMB0108,1,2026-08-18 09:41:47,14,TIMEOUT,FALLBACK_TRIGGERED
ASG00450,REQ00350,AMB0015,2,2026-08-18 09:42:03,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00451,REQ00352,AMB0049,1,2026-08-18 04:45:28,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00452,REQ00354,AMB0059,1,2026-09-04 15:11:12,5,REJECTED,FALLBACK_TRIGGERED
ASG00453,REQ00354,AMB0070,2,2026-09-04 15:11:19,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00454,REQ00356,AMB0068,1,2026-08-21 05:40:46,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00455,REQ00357,AMB0086,1,2026-08-14 03:15:40,24,TIMEOUT,FALLBACK_TRIGGERED
ASG00456,REQ00357,AMB0029,2,2026-08-14 03:16:06,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00457,REQ00358,AMB0009,1,2026-08-03 18:50:44,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00458,REQ00359,AMB0017,1,2026-08-22 20:03:03,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00459,REQ00360,AMB0130,1,2026-08-23 14:46:12,5,TIMEOUT,FALLBACK_TRIGGERED
ASG00460,REQ00360,AMB0026,2,2026-08-23 14:46:19,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00461,REQ00361,AMB0049,1,2026-08-19 17:44:31,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00462,REQ00362,AMB0094,1,2026-09-05 05:04:33,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00463,REQ00363,AMB0107,1,2026-08-12 00:39:54,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00464,REQ00364,AMB0002,1,2026-09-01 17:09:39,14,TIMEOUT,FALLBACK_TRIGGERED
ASG00465,REQ00364,AMB0095,2,2026-09-01 17:09:55,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00466,REQ00365,AMB0120,1,2026-08-12 01:12:06,26,REJECTED,FALLBACK_TRIGGERED
